UF;Municipio;Codigo_TOM_SERPRO;cod_IBGE
PR;GUARAPUAVA;7583;4109401
PR;GUARAQUECABA;7585;4109500
PR;GUARATUBA;7587;4109609
PR;IBAITI;7589;4109708
PR;IBIPORA;7591;4109807
PR;ICARAIMA;7593;4109906
PR;IGUARACU;7595;4110003
PR;IMBITUVA;7597;4110102
PR;INACIOMARTINS;7599;4110201
PR;INAJA;7601;4110300
PR;IPIRANGA;7603;4110508
PR;IPORA;7605;4110607
PR;IRATI;7607;4110706
PR;IRETAMA;7609;4110805
PR;ITAGUAJE;7611;4110904
PR;ITAMBARACA;7613;4111001
PR;ITAMBE;7615;4111100
PR;ITAPEJARAD'OESTE;7617;4111209
PR;ITAUNADOSUL;7619;4111308
PR;IVAI;7621;4111407
PR;IVAIPORA;7623;4111506
PR;IVATUBA;7625;4111605
PR;JABOTI;7627;4111704
PR;JACAREZINHO;7629;4111803
PR;JAGUAPITA;7631;4111902
PR;JAGUARIAIVA;7633;4112009
PR;JANDAIADOSUL;7635;4112108
PR;JANIOPOLIS;7637;4112207
PR;JAPIRA;7639;4112306
PR;JAPURA;7641;4112405
PR;JARDIMALEGRE;7643;4112504
PR;JARDIMOLINDA;7645;4112603
PR;JATAIZINHO;7647;4112702
PR;JOAQUIMTAVORA;7649;4112801
PR;JUNDIAIDOSUL;7651;4112900
PR;JUSSARA;7653;4113007
PR;KALORE;7655;4113106
PR;LAPA;7657;4113205
PR;LARANJEIRASDOSUL;7659;4113304
PR;LEOPOLIS;7661;4113403
PR;LOANDA;7663;4113502
PR;LOBATO;7665;4113601
PR;LONDRINA;7667;4113700
PR;LUPIONOPOLIS;7669;4113809
PR;MALLET;7671;4113908
PR;MAMBORE;7673;4114005
PR;MANDAGUACU;7675;4114104
PR;MANDAGUARI;7677;4114203
PR;MANDIRITUBA;7679;4114302
PR;MANOELRIBAS;7681;4114500
PR;MARECHALCANDIDORONDON;7683;4114609
PR;MARIAHELENA;7685;4114708
PR;MARIALVA;7687;4114807
PR;MARILUZ;7689;4115101
PR;MARINGA;7691;4115200
PR;MARIOPOLIS;7693;4115309
PR;MARMELEIRO;7695;4115408
PR;MARUMBI;7697;4115507
PR;MATELANDIA;7699;4115606
PR;MEDIANEIRA;7701;4115804
PR;MIRADOR;7703;4115903
PR;MIRASELVA;7705;4116000
PR;MOREIRASALES;7707;4116109
PR;MORRETES;7709;4116208
PR;MUNHOZDEMELO;7711;4116307
PR;NOSSASENHORADASGRACAS;7713;4116406
PR;NOVAALIANCADOIVAI;7715;4116505
PR;NOVAAMERICADACOLINA;7717;4116604
PR;NOVACANTU;7719;4116802
PR;NOVAESPERANCA;7721;4116901
PR;NOVAFATIMA;7723;4117008
PR;NOVALONDRINA;7725;4117107
PR;ORTIGUEIRA;7727;4117305
PR;OURIZONA;7729;4117404
PR;PAICANDU;7731;4117503
PR;PALMAS;7733;4117602
PR;PALMEIRA;7735;4117701
PR;PALMITAL;7737;4117800
PR;PALOTINA;7739;4117909
PR;PARAISODONORTE;7741;4118006
PR;PARANACITY;7743;4118105
PR;PARANAGUA;7745;4118204
PR;PARANAPOEMA;7747;4118303
PR;PARANAVAI;7749;4118402
PR;PATOBRANCO;7751;4118501
PR;PAULAFREITAS;7753;4118600
PR;PAULOFRONTIN;7755;4118709
PR;PEABIRU;7757;4118808
PR;PEROLAD'OESTE;7759;4119004
PR;PIEN;7761;4119103
PR;PINHALAO;7763;4119202
PR;PINHAO;7765;4119301
PR;PIRAIDOSUL;7767;4119400
PR;PIRAQUARA;7769;4119509
PR;PITANGA;7771;4119608
PR;PLANALTINADOPARANA;7773;4119707
PR;PLANALTO;7775;4119806
PR;PONTAGROSSA;7777;4119905
PR;PORECATU;7779;4120002
PR;PORTOAMAZONAS;7781;4120101
PR;PORTORICO;7783;4120200
PR;PORTOVITORIA;7785;4120309
PR;PRESIDENTECASTELOBRANCO;7787;4120408
PR;PRIMEIRODEMAIO;7789;4120507
PR;PRUDENTOPOLIS;7791;4120606
PR;QUATIGUA;7793;4120705
PR;QUATROBARRAS;7795;4120804
PR;QUERENCIADONORTE;7797;4121000
PR;QUINTADOSOL;7799;4121109
PR;QUITANDINHA;7801;4121208
PR;RANCHOALEGRE;7803;4121307
PR;REALEZA;7805;4121406
PR;REBOUCAS;7807;4121505
PR;RENASCENCA;7809;4121604
PR;RESERVA;7811;4121703
PR;RIBEIRAOCLARO;7813;4121802
PR;RIBEIRAODOPINHAL;7815;4121901
PR;RIOAZUL;7817;4122008
PR;RIOBOM;7819;4122107
PR;RIOBRANCODOSUL;7821;4122206
PR;RIONEGRO;7823;4122305
PR;ROLANDIA;7825;4122404
PR;RONCADOR;7827;4122503
PR;RONDON;7829;4122602
PR;SABAUDIA;7831;4122701
PR;SALGADOFILHO;7833;4122800
PR;SALTODOITARARE;7835;4122909
PR;SALTODOLONTRA;7837;4123006
PR;SANTAAMELIA;7839;4123105
PR;SANTACECILIADOPAVAO;7841;4123204
PR;SANTACRUZDOMONTECASTELO;7843;4123303
PR;SANTAFE;7845;4123402
PR;SANTAINES;7847;4123600
PR;SANTAISABELDOIVAI;7849;4123709
PR;SANTAIZABELDOOESTE;7851;4123808
PR;SANTAMARIANA;7853;4123907
PR;SANTANADOITARARE;7855;4124004
PR;SANTOANTONIODOSUDOESTE;7857;4124400
PR;SANTOANTONIODAPLATINA;7859;4124103
PR;SANTOANTONIODOCAIUA;7861;4124202
PR;SANTOANTONIODOPARAISO;7863;4124301
PR;SANTOINACIO;7865;4124509
PR;SAOCARLOSDOIVAI;7867;4124608
PR;SAOJERONIMODASERRA;7869;4124707
PR;SAOJOAO;7871;4124806
PR;SAOJOAODOCAIUA;7873;4124905
PR;SAOJOAODOIVAI;7875;4125001
PR;SAOJOAODOTRIUNFO;7877;4125100
PR;SAOJORGEDOIVAI;7879;4125308
PR;SAOJORGED'OESTE;7881;4125209
PR;SAOJOSEDABOAVISTA;7883;4125407
PR;SAOJOSEDOSPINHAIS;7885;4125506
PR;SAOMATEUSDOSUL;7887;4125605
PR;SAOMIGUELDOIGUACU;7889;4125704
PR;SAOPEDRODOIVAI;7891;4125803
PR;SAOPEDRODOPARANA;7893;4125902
PR;SAOSEBASTIAODAAMOREIRA;7895;4126009
PR;SAOTOME;7897;4126108
PR;SAPOPEMA;7899;4126207
PR;SENGES;7901;4126306
PR;SERTANEJA;7903;4126405
PR;SERTANOPOLIS;7905;4126504
PR;SIQUEIRACAMPOS;7907;4126603
PR;TAMBOARA;7909;4126702
PR;TAPEJARA;7911;4126801
PR;TEIXEIRASOARES;7913;4127007
PR;TELEMACOBORBA;7915;4127106
PR;TERRABOA;7917;4127205
PR;TERRARICA;7919;4127304
PR;TERRAROXA;7921;4127403
PR;TIBAGI;7923;4127502
PR;TIJUCASDOSUL;7925;4127601
PR;TOLEDO;7927;4127700
PR;TOMAZINA;7929;4127809
PR;TUNEIRASDOOESTE;7931;4127908
PR;UBIRATA;7933;4128005
PR;UMUARAMA;7935;4128104
PR;UNIAODAVITORIA;7937;4128203
PR;UNIFLOR;7939;4128302
PR;URAI;7941;4128401
PR;WENCESLAUBRAZ;7943;4128500
PR;VERE;7945;4128609
PR;VITORINO;7947;4128708
PR;XAMBRE;7949;4128807
PR;ALTONIA;7951;4100509
PR;ASSISCHATEAUBRIAND;7953;4102000
PR;QUEDASDOIGUACU;7955;4120903
PR;CEUAZUL;7957;4105300
PR;GRANDESRIOS;7959;4108700
PR;INDIANOPOLIS;7961;4110409
PR;MATINHOS;7963;4115705
PR;NOVAAURORA;7965;4116703
PR;NOVAOLIMPIA;7967;4117206
PR;PEROLA;7969;4118907
PR;SANTAHELENA;7971;4123501
PR;TAPIRA;7973;4126900
PR;MARILENA;7975;4115002
PR;FRANCISCOALVES;7977;4108320
PR;NOVASANTAROSA;7979;4117222
PR;BOAVISTADAAPARECIDA;7981;4103057
PR;BRAGANEY;7983;4103354
PR;CAFELANDIA;7985;4103453
PR;TRESBARRASDOPARANA;7987;4127858
PR;VERACRUZDOOESTE;7989;4128559
PR;PRANCHITA;7991;4120358
PR;TUPASSI;7993;4127957
PR;NOVAPRATADOIGUACU;7995;4117255
PR;JESUITAS;7997;4112751
PR;SAOJORGEDOPATROCINIO;7999;4125357
SC;ABELARDOLUZ;8001;4200101
SC;AGROLANDIA;8003;4200200
SC;AGRONOMICA;8005;4200309
SC;AGUADOCE;8007;4200408
SC;AGUASDECHAPECO;8009;4200507
SC;AGUASMORNAS;8011;4200606
SC;ALFREDOWAGNER;8013;4200705
SC;ANCHIETA;8015;4200804
SC;ANGELINA;8017;4200903
SC;ANITAGARIBALDI;8019;4201000
SC;ANITAPOLIS;8021;4201109
SC;ANTONIOCARLOS;8023;4201208
SC;ARAQUARI;8025;4201307
SC;ARARANGUA;8027;4201406
SC;ARMAZEM;8029;4201505
SC;ARROIOTRINTA;8031;4201604
SC;ASCURRA;8033;4201703
SC;ATALANTA;8035;4201802
SC;AURORA;8037;4201901
SC;BALNEARIOCAMBORIU;8039;4202008
SC;BARRAVELHA;8041;4202107
SC;BENEDITONOVO;8043;4202206
SC;BIGUACU;8045;4202305
SC;BLUMENAU;8047;4202404
SC;BOMRETIRO;8049;4202602
SC;BOTUVERA;8051;4202701
SC;BRACODONORTE;8053;4202800
SC;BRUSQUE;8055;4202909
SC;CACADOR;8057;4203006
SC;CAIBI;8059;4203105
SC;CAMBORIU;8061;4203204
SC;CAMPOALEGRE;8063;4203303
SC;CAMPOBELODOSUL;8065;4203402
SC;CAMPOERE;8067;4203501
SC;CAMPOSNOVOS;8069;4203600
SC;CANELINHA;8071;4203709
SC;CANOINHAS;8073;4203808
SC;CAPINZAL;8075;4203907
SC;CATANDUVAS;8077;4204004
SC;CAXAMBUDOSUL;8079;4204103
SC;CHAPECO;8081;4204202
SC;CONCORDIA;8083;4204301
SC;CORONELFREITAS;8085;4204400
SC;CORUPA;8087;4204509
SC;CRICIUMA;8089;4204608
SC;CUNHAPORA;8091;4204707
SC;CURITIBANOS;8093;4204806
SC;DESCANSO;8095;4204905
SC;DIONISIOCERQUEIRA;8097;4205001
SC;DONAEMMA;8099;4205100
SC;ERVALVELHO;8101;4205209
SC;FAXINALDOSGUEDES;8103;4205308
SC;FLORIANOPOLIS;8105;4205407
SC;FRAIBURGO;8107;4205506
SC;GALVAO;8109;4205605
SC;GOVERNADORCELSORAMOS;8111;4206009
SC;GAROPABA;8113;4205704
SC;GARUVA;8115;4205803
SC;GASPAR;8117;4205902
SC;GRAOPARA;8119;4206108
SC;GRAVATAL;8121;4206207
SC;GUABIRUBA;8123;4206306
SC;GUARACIABA;8125;4206405
SC;GUARAMIRIM;8127;4206504
SC;GUARUJADOSUL;8129;4206603
SC;HERVALD'OESTE;8131;4206702
SC;IBICARE;8133;4206801
SC;IBIRAMA;8135;4206900
SC;ICARA;8137;4207007
SC;ILHOTA;8139;4207106
SC;IMARUI;8141;4207205
SC;IMBITUBA;8143;4207304
SC;IMBUIA;8145;4207403
SC;INDAIAL;8147;4207502
SC;IPIRA;8149;4207601
SC;IPUMIRIM;8151;4207700
SC;IRANI;8153;4207809
SC;IRINEOPOLIS;8155;4207908
SC;ITA;8157;4208005
SC;ITAIOPOLIS;8159;4208104
SC;ITAJAI;8161;4208203
SC;ITAPEMA;8163;4208302
SC;ITAPIRANGA;8165;4208401
SC;ITUPORANGA;8167;4208500
SC;JABORA;8169;4208609
SC;JACINTOMACHADO;8171;4208708
SC;JAGUARUNA;8173;4208807
SC;JARAGUADOSUL;8175;4208906
SC;JOACABA;8177;4209003
SC;JOINVILLE;8179;4209102
SC;LACERDOPOLIS;8181;4209201
SC;LAGES;8183;4209300
SC;LAGUNA;8185;4209409
SC;LAURENTINO;8187;4209508
SC;LAUROMULLER;8189;4209607
SC;LEBONREGIS;8191;4209706
SC;LEOBERTOLEAL;8193;4209805
SC;LONTRAS;8195;4209904
SC;LUIZALVES;8197;4210001
SC;MAFRA;8199;4210100
SC;MAJORGERCINO;8201;4210209
SC;MAJORVIEIRA;8203;4210308
SC;MARAVILHA;8205;4210506
SC;MASSARANDUBA;8207;4210605
SC;MATOSCOSTA;8209;4210704
SC;MELEIRO;8211;4210803
SC;MODELO;8213;4210902
SC;MONDAI;8215;4211009
SC;MONTECASTELO;8217;4211108
SC;MORRODAFUMACA;8219;4211207
SC;NAVEGANTES;8221;4211306
SC;NOVAERECHIM;8223;4211405
SC;NOVATRENTO;8225;4211504
SC;NOVAVENEZA;8227;4211603
SC;ORLEANS;8229;4211702
SC;OURO;8231;4211801
SC;PALHOCA;8233;4211900
SC;PALMASOLA;8235;4212007
SC;PALMITOS;8237;4212106
SC;PAPANDUVA;8239;4212205
SC;PAULOLOPES;8241;4212304
SC;PEDRASGRANDES;8243;4212403
SC;PENHA;8245;4212502
SC;PERITIBA;8247;4212601
SC;PETROLANDIA;8249;4212700
SC;BALNEARIODEPICARRAS;8251;4202073
SC;PINHALZINHO;8253;4212908
SC;PINHEIROPRETO;8255;4213005
SC;PIRATUBA;8257;4213104
SC;POMERODE;8259;4213203
SC;PONTEALTA;8261;4213302
SC;PONTESERRADA;8263;4213401
SC;PORTOBELO;8265;4213500
SC;PORTOUNIAO;8267;4213609
SC;POUSOREDONDO;8269;4213708
SC;PRAIAGRANDE;8271;4213807
SC;PRESIDENTECASTELOBRANCO;8273;4213906
SC;PRESIDENTEGETULIO;8275;4214003
SC;PRESIDENTENEREU;8277;4214102
SC;QUILOMBO;8279;4214201
SC;RANCHOQUEIMADO;8281;4214300
SC;RIODASANTAS;8283;4214409
SC;RIODOCAMPO;8285;4214508
SC;RIODOOESTE;8287;4214607
SC;RIODOSCEDROS;8289;4214706
SC;RIODOSUL;8291;4214805
SC;RIOFORTUNA;8293;4214904
SC;RIONEGRINHO;8295;4215000
SC;RODEIO;8297;4215109
SC;ROMELANDIA;8299;4215208
SC;SALETE;8301;4215307
SC;SALTOVELOSO;8303;4215406
SC;SANTACECILIA;8305;4215505
SC;SANTAROSADELIMA;8307;4215604
SC;SANTOAMARODAIMPERATRIZ;8309;4215703
SC;SAOBENTODOSUL;8311;4215802
SC;SAOBONIFACIO;8313;4215901
SC;SAOCARLOS;8315;4216008
SC;SAODOMINGOS;8317;4216107
SC;SAOFRANCISCODOSUL;8319;4216206
SC;SAOJOAOBATISTA;8321;4216305
SC;SAOJOAODOSUL;8323;4216404
SC;SAOJOAQUIM;8325;4216503
SC;SAOJOSE;8327;4216602
SC;SAOJOSEDOCEDRO;8329;4216701
SC;SAOJOSEDOCERRITO;8331;4216800
SC;SAOLOURENCOD'OESTE;8333;4216909
SC;SAOLUDGERO;8335;4217006
SC;SAOMARTINHO;8337;4217105
SC;SAOMIGUELD'OESTE;8339;4217204
SC;SAUDADES;8341;4217303
SC;SCHROEDER;8343;4217402
SC;SEARA;8345;4217501
SC;SIDEROPOLIS;8347;4217600
SC;SOMBRIO;8349;4217709
SC;TAIO;8351;4217808
SC;TANGARA;8353;4217907
SC;TIJUCAS;8355;4218004
SC;TIMBO;8357;4218202
SC;TRESBARRAS;8359;4218301
SC;TREZEDEMAIO;8361;4218400
SC;TREZETILIAS;8363;4218509
SC;TROMBUDOCENTRAL;8365;4218608
SC;TUBARAO;8367;4218707
SC;TURVO;8369;4218806
SC;URUBICI;8371;4218905
SC;URUSSANGA;8373;4219002
SC;VARGEAO;8375;4219101
SC;VIDALRAMOS;8377;4219200
SC;VIDEIRA;8379;4219309
SC;WITMARSUM;8381;4219408
SC;XANXERE;8383;4219507
SC;XAVANTINA;8385;4219606
SC;XAXIM;8387;4219705
SC;BOMJARDIMDASERRA;8389;4202503
SC;MARACAJA;8391;4210407
SC;TIMBEDOSUL;8393;4218103
SC;CORREIAPINTO;8395;4204558
SC;OTACILIOCOSTA;8397;4211751
RS;IPE;8399;4310439
RS;IBARAMA;8401;4309753
RS;HARMONIA;8403;4309555
RS;GUABIJU;8405;4309258
RS;GLORINHA;8407;4309050
RS;FAXINALZINHO;8409;4308052
RS;FAGUNDESVARELA;8411;4307864
RS;EUGENIODECASTRO;8413;4307831
RS;ERNESTINA;8415;4307054
RS;EREBANGO;8417;4306973
RS;ENTREIJUIS;8419;4306932
RS;ENTRERIOSDOSUL;8421;4306957
RS;ELDORADODOSUL;8423;4306767
RS;DOUTORMAURICIOCARDOSO;8425;4306734
RS;DOISLAJEADOS;8427;4306452
RS;DEZESSEISDENOVEMBRO;8429;4306353
RS;CRISTAL;8431;4306056
RS;CIDREIRA;8433;4305454
RS;CERROGRANDEDOSUL;8435;4305173
RS;CERROGRANDE;8437;4305157
RS;CERROBRANCO;8439;4305132
RS;CASEIROS;8441;4304952
RS;CAPELADESANTANA;8443;4304689
RS;CAMPOSBORGES;8445;4304101
RS;CAMARGO;8447;4303558
RS;BROCHIER;8449;4302659
PR;CANTAGALO;8451;4104451
PR;TURVO;8453;4127965
PR;ALTAMIRADOPARANA;8455;4100459
PR;FIGUEIRA;8457;4107751
PR;LUNARDELLI;8459;4113759
PR;SARANDI;8461;4126256
PR;JURANDA;8463;4112959
PR;DOURADINA;8465;4107256
PR;SANTATEREZINHADEITAIPU;8467;4124053
PR;MISSAL;8469;4116059
PR;SAOJOSEDASPALMEIRAS;8471;4125456
PR;ROSARIODOIVAI;8473;4122651
PR;CAMPOBONITO;8475;4104055
PR;SULINA;8477;4126652
PR;CORUMBATAIDOSUL;8479;4106555
PR;LUIZIANA;8481;4113734
RS;BOQUEIRAODOLEAO;8483;4302451
RS;BARAO;8485;4301651
RS;AUREA;8487;4301552
RS;ARROIODOSAL;8489;4301057
RS;ANDREDAROCHA;8491;4300661
RS;AMARALFERRADOR;8493;4300638
RS;ALTOALEGRE;8495;4300554
RS;ALEGRIA;8497;4300455
RS;AGUASANTA;8499;4300059
RS;AGUDO;8501;4300109
RS;AJURICABA;8503;4300208
RS;ALECRIM;8505;4300307
RS;ALEGRETE;8507;4300406
RS;ALPESTRE;8509;4300505
RS;ALVORADA;8511;4300604
RS;ANTAGORDA;8513;4300703
RS;ANTONIOPRADO;8515;4300802
RS;ARATIBA;8517;4300901
RS;ARROIODOMEIO;8519;4301008
RS;ARROIODOSRATOS;8521;4301107
RS;ARROIODOTIGRE;8523;4301206
RS;ARROIOGRANDE;8525;4301305
RS;ARVOREZINHA;8527;4301404
RS;AUGUSTOPESTANA;8529;4301503
RS;BAGE;8531;4301602
RS;BARAODECOTEGIPE;8533;4301701
RS;BARRACAO;8535;4301800
RS;BARRADORIBEIRO;8537;4301909
RS;BARROSCASSAL;8539;4302006
RS;BENTOGONCALVES;8541;4302105
RS;BOAVISTADOBURICA;8543;4302204
RS;BOMJESUS;8545;4302303
RS;BOMRETIRODOSUL;8547;4302402
RS;BOSSOROCA;8549;4302501
RS;BRAGA;8551;4302600
RS;BUTIA;8553;4302709
RS;CACAPAVADOSUL;8555;4302808
RS;CACEQUI;8557;4302907
RS;CACHOEIRADOSUL;8559;4303004
RS;CACHOEIRINHA;8561;4303103
RS;CACIQUEDOBLE;8563;4303202
RS;CAIBATE;8565;4303301
RS;CAICARA;8567;4303400
RS;CAMAQUA;8569;4303509
RS;CAMBARADOSUL;8571;4303608
RS;CAMPINADASMISSOES;8573;4303707
RS;CAMPINASDOSUL;8575;4303806
RS;CAMPOBOM;8577;4303905
RS;CAMPONOVO;8579;4304002
RS;CANDELARIA;8581;4304200
RS;CANDIDOGODOI;8583;4304309
RS;CANELA;8585;4304408
RS;CANGUCU;8587;4304507
RS;CANOAS;8589;4304606
RS;CARAZINHO;8591;4304705
RS;CARLOSBARBOSA;8593;4304804
RS;CASCA;8595;4304903
RS;CATUIPE;8597;4305009
RS;CAXIASDOSUL;8599;4305108
RS;CERROLARGO;8601;4305207
RS;CHAPADA;8603;4305306
RS;CHIAPETTA;8605;4305405
RS;CIRIACO;8607;4305504
RS;COLORADO;8609;4305603
RS;CONDOR;8611;4305702
RS;CONSTANTINA;8613;4305801
RS;CORONELBICACO;8615;4305900
RS;CRISSIUMAL;8617;4306007
RS;CRUZALTA;8619;4306106
RS;CRUZEIRODOSUL;8621;4306205
RS;DAVIDCANABARRO;8623;4306304
RS;DOISIRMAOS;8625;4306403
RS;DOMFELICIANO;8627;4306502
RS;DOMPEDRITO;8629;4306601
RS;DONAFRANCISCA;8631;4306700
RS;ENCANTADO;8633;4306809
RS;ENCRUZILHADADOSUL;8635;4306908
RS;ERECHIM;8637;4307005
RS;HERVAL;8639;4307104
RS;ERVALGRANDE;8641;4307203
RS;ERVALSECO;8643;4307302
RS;ESMERALDA;8645;4307401
RS;ESPUMOSO;8647;4307500
RS;ESTANCIAVELHA;8649;4307609
RS;ESTEIO;8651;4307708
RS;ESTRELA;8653;4307807
RS;FARROUPILHA;8655;4307906
RS;FAXINALDOSOTURNO;8657;4308003
RS;FELIZ;8659;4308102
RS;FLORESDACUNHA;8661;4308201
RS;FONTOURAXAVIER;8663;4308300
RS;FORMIGUEIRO;8665;4308409
RS;FREDERICOWESTPHALEN;8667;4308508
RS;GARIBALDI;8669;4308607
RS;GAURAMA;8671;4308706
RS;GENERALCAMARA;8673;4308805
RS;SAOVICENTEDOSUL;8675;4319802
RS;GETULIOVARGAS;8677;4308904
RS;GIRUA;8679;4309001
RS;GRAMADO;8681;4309100
RS;GRAVATAI;8683;4309209
RS;GUAIBA;8685;4309308
RS;GUAPORE;8687;4309407
RS;GUARANIDASMISSOES;8689;4309506
RS;HORIZONTINA;8691;4309605
RS;CHARQUEADAS;8693;4305355
RS;HUMAITA;8695;4309704
RS;IBIACA;8697;4309803
RS;IBIRAIARAS;8699;4309902
RS;IBIRUBA;8701;4310009
RS;IGREJINHA;8703;4310108
RS;IJUI;8705;4310207
RS;ILOPOLIS;8707;4310306
RS;INDEPENDENCIA;8709;4310405
RS;IRAI;8711;4310504
RS;ITAQUI;8713;4310603
RS;ITATIBADOSUL;8715;4310702
RS;IVOTI;8717;4310801
RS;JACUTINGA;8719;4310900
RS;JAGUARAO;8721;4311007
RS;JAGUARI;8723;4311106
RS;JULIODECASTILHOS;8725;4311205
RS;LAGOAVERMELHA;8727;4311304
RS;LAJEADO;8729;4311403
RS;LAVRASDOSUL;8731;4311502
RS;LIBERATOSALZANO;8733;4311601
RS;MACHADINHO;8735;4311700
RS;MARAU;8737;4311809
RS;MARCELINORAMOS;8739;4311908
RS;MARIANOMORO;8741;4312005
RS;MATA;8743;4312104
RS;MAXIMILIANODEALMEIDA;8745;4312203
RS;MIRAGUAI;8747;4312302
RS;MONTENEGRO;8749;4312401
RS;MOSTARDAS;8751;4312500
RS;MUCUM;8753;4312609
RS;NAO-ME-TOQUE;8755;4312658
RS;NONOAI;8757;4312708
RS;NOVAARACA;8759;4312807
RS;NOVABASSANO;8761;4312906
RS;NOVABRESCIA;8763;4313003
RS;NOVAPALMA;8765;4313102
RS;NOVAPETROPOLIS;8767;4313201
RS;NOVAPRATA;8769;4313300
RS;NOVOHAMBURGO;8771;4313409
RS;OSORIO;8773;4313508
RS;PAIMFILHO;8775;4313607
RS;PALMEIRADASMISSOES;8777;4313706
RS;PALMITINHO;8779;4313805
RS;PANAMBI;8781;4313904
RS;PARAI;8783;4314001
RS;PASSOFUNDO;8785;4314100
RS;PEDROOSORIO;8787;4314209
RS;PEJUCARA;8789;4314308
RS;PELOTAS;8791;4314407
RS;PINHEIROMACHADO;8793;4314506
RS;PIRATINI;8795;4314605
RS;PLANALTO;8797;4314704
RS;PORTAO;8799;4314803
RS;PORTOALEGRE;8801;4314902
RS;PORTOLUCENA;8803;4315008
RS;PORTOXAVIER;8805;4315107
RS;PUTINGA;8807;4315206
RS;QUARAI;8809;4315305
RS;REDENTORA;8811;4315404
RS;RESTINGASECA;8813;4315503
RS;RIOGRANDE;8815;4315701
RS;RIOPARDO;8817;4315552
RS;ROCASALES;8819;4315800
RS;RODEIOBONITO;8821;4315909
RS;ROLANTE;8823;4316006
RS;RONDAALTA;8825;4316105
RS;RONDINHA;8827;4316204
RS;ROQUEGONZALES;8829;4316303
RS;ROSARIODOSUL;8831;4316402
RS;SALVADORDOSUL;8833;4316501
RS;SANANDUVA;8835;4316600
RS;SANTABARBARADOSUL;8837;4316709
RS;SANTACRUZDOSUL;8839;4316808
RS;SANTAMARIA;8841;4316907
RS;SANTANADABOAVISTA;8843;4317004
RS;SANTANADOLIVRAMENTO;8845;4317103
RS;SANTAROSA;8847;4317202
RS;SANTAVITORIADOPALMAR;8849;4317301
RS;SANTIAGO;8851;4317400
RS;SANTOANGELO;8853;4317509
RS;SANTOANTONIODAPATRULHA;8855;4317608
RS;SANTOANTONIODASMISSOES;8857;4317707
RS;SANTOAUGUSTO;8859;4317806
RS;SANTOCRISTO;8861;4317905
RS;SAOBORJA;8863;4318002
RS;SAOFRANCISCODEASSIS;8865;4318101
RS;SAOFRANCISCODEPAULA;8867;4318200
RS;SAOGABRIEL;8869;4318309
RS;SAOJERONIMO;8871;4318408
RS;SAOJOSEDONORTE;8873;4318507
RS;SAOJOSEDOOURO;8875;4318606
RS;SAOLEOPOLDO;8877;4318705
RS;SAOLOURENCODOSUL;8879;4318804
RS;SAOLUIZGONZAGA;8881;4318903
RS;SAOMARCOS;8883;4319000
RS;SAOMARTINHO;8885;4319109
RS;SAONICOLAU;8887;4319208
RS;SAOPAULODASMISSOES;8889;4319307
RS;SAOPEDRODOSUL;8891;4319406
RS;SAOSEBASTIAODOCAI;8893;4319505
RS;SAOSEPE;8895;4319604
RS;SAOVALENTIM;8897;4319703
RS;SAPIRANGA;8899;4319901
RS;SAPUCAIADOSUL;8901;4320008
RS;SARANDI;8903;4320107
RS;SEBERI;8905;4320206
RS;SELBACH;8907;4320305
RS;SERAFINACORREA;8909;4320404
RS;SERTAO;8911;4320503
RS;SEVERIANODEALMEIDA;8913;4320602
RS;CAPAODACANOA;8915;4304630
RS;SOBRADINHO;8917;4320701
RS;SOLEDADE;8919;4320800
RS;TAPEJARA;8921;4320909
RS;TAPERA;8923;4321006
RS;TAPES;8925;4321105
RS;TAQUARA;8927;4321204
RS;TAQUARI;8929;4321303
RS;TENENTEPORTELA;8931;4321402
RS;TORRES;8933;4321501
RS;TRAMANDAI;8935;4321600
RS;TRESCOROAS;8937;4321709
RS;TRESDEMAIO;8939;4321808
RS;TRESPASSOS;8941;4321907
RS;TRIUNFO;8943;4322004
RS;TUCUNDUVA;8945;4322103
RS;TUPANCIRETA;8947;4322202
RS;TUPARENDI;8949;4322301
RS;URUGUAIANA;8951;4322400
RS;VACARIA;8953;4322509
RS;VENANCIOAIRES;8955;4322608
RS;VERACRUZ;8957;4322707
RS;VERANOPOLIS;8959;4322806
RS;VIADUTOS;8961;4322905
RS;VIAMAO;8963;4323002
RS;VICENTEDUTRA;8965;4323101
RS;PALMARESDOSUL;8967;4313656
RS;VICTORGRAEFF;8969;4323200
RS;TAVARES;8971;4321352
RS;CAPAODOLEAO;8973;4304663
RS;SALTODOJACUI;8975;4316451
RS;COTIPORA;8977;4305959
MT;COLIDER;8979;5103205
MT;NOVABRASILANDIA;8981;5106208
MT;PARANATINGA;8983;5106307
MT;SINOP;8985;5107909
MT;ALTAFLORESTA;8987;5100250
MT;ARAPUTANGA;8989;5101258
MT;JAURU;8991;5105002
MT;SAOJOSEDOSQUATROMARCOS;8993;5107107
MT;RIOBRANCO;8995;5107206
MT;SALTODOCEU;8997;5107750
MT;PONTESELACERDA;8999;5106752
MT;ACORIZAL;9001;5100102
MS;AGUACLARA;9003;5000203
MT;ALTOARAGUAIA;9005;5100300
MT;ALTOGARCAS;9007;5100409
MT;ALTOPARAGUAI;9009;5100508
MS;AMAMBAI;9011;5000609
MS;ANASTACIO;9013;5000708
MS;ANAURILANDIA;9015;5000807
MS;ANTONIOJOAO;9017;5000906
MS;APARECIDADOTABOADO;9019;5001003
